"nombre","run","serie","tipoentidad","row","categoria","instrumento"
"FONDO DE INVERSIÓN INMOBILIARIO X","9749","A","FINRE","AAAw+cAAhAABP4TAAj","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN INMOBILIARIO X","9749","P","FINRE","AAAw+cAAhAABP4TAAj","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN INMOBILIARIO XI","9943","A","FINRE","AAAw+cAAhAABQKEAAH","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN INMOBILIARIO XI","9943","P","FINRE","AAAw+cAAhAABQKEAAH","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LAB DEUDA INMOBILIARIA I","9273","UNICA","FINRE","AAAw+cAAhAABP4NAAr","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAIN VIAL DESARROLLO INDUSTRIAL MÉXICO","10489","FI","FINRE","AAAw+cAAhAABQK7AAK","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAIN VIAL DESARROLLO INDUSTRIAL MÉXICO","10489","FP","FINRE","AAAw+cAAhAABQK7AAK","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAIN VIAL DESARROLLO INDUSTRIAL MÉXICO","10489","FR","FINRE","AAAw+cAAhAABQK7AAK","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAIN VIAL DESARROLLO INDUSTRIAL MÉXICO","10489","R","FINRE","AAAw+cAAhAABQK7AAK","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA CHILE","7210","A","FIRES","AAAw+cAAhAABP4IAAe","Renta Fija - > 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA CHILE","7210","I","FIRES","AAAw+cAAhAABP4IAAe","Renta Fija - > 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA CHILE","7210","LV","FIRES","AAAw+cAAhAABP4IAAe","Renta Fija - > 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA CHILE","7210","M","FIRES","AAAw+cAAhAABP4IAAe","Renta Fija - > 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA CHILE","7210","O","FIRES","AAAw+cAAhAABP4IAAe","Renta Fija - > 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA LATAM UF","9150","A","FIRES","AAAw+cAAhAABP4MAAj","Renta Fija - > 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA LATAM UF","9150","I","FIRES","AAAw+cAAhAABP4MAAj","Renta Fija - > 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA LATAM UF","9150","LV","FIRES","AAAw+cAAhAABP4MAAj","Renta Fija - > 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA LATAM UF","9150","O","FIRES","AAAw+cAAhAABP4MAAj","Renta Fija - > 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA PRIVADA","9469","UNICA","FINRE","AAAw+cAAhAABP4PAAQ","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA PRIVADA II","10046","A","FINRE","AAAw+cAAhAABQKEAAT","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA PRIVADA II","10046","LV","FINRE","AAAw+cAAhAABQKEAAT","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA PRIVADA II","10046","O","FINRE","AAAw+cAAhAABQKEAAT","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA PRIVADA II","10046","T","FINRE","AAAw+cAAhAABQKEAAT","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA PRIVADA USD","9870","LV","FIRES","AAAw+cAAhAABP4UAA+","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA PRIVADA USD","9870","U","FIRES","AAAw+cAAhAABP4UAA+","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA RETORNO ABSOLUTO","9346","A","FIRES","AAAw+cAAhAABP4MAA5","Renta Fija - < 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA RETORNO ABSOLUTO","9346","I","FIRES","AAAw+cAAhAABP4MAA5","Renta Fija - < 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA RETORNO ABSOLUTO","9346","O","FIRES","AAAw+cAAhAABP4MAA5","Renta Fija - < 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL DEUDA RETORNO ABSOLUTO","9346","T","FIRES","AAAw+cAAhAABP4MAA5","Renta Fija - < 365 dias","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL FACTURAS Y FINANCIAMIENTO DE CORTO PLAZO","9306","L","FIRES","AAAw+cAAhAABP4PAAz","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL FACTURAS Y FINANCIAMIENTO DE CORTO PLAZO","9306","LV","FIRES","AAAw+cAAhAABP4PAAz","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL PRIVATE DEBT","10051","A","FINRE","AAAw+cAAhAABQKGAAW","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL PRIVATE DEBT","10051","LV","FINRE","AAAw+cAAhAABQKGAAW","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL PROGRAMA DE ALTERNATIVOS","10318","A","FINRE","AAAw+cAAhAABQKFAAr","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL PROGRAMA DE ALTERNATIVOS","10318","I","FINRE","AAAw+cAAhAABQKFAAr","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL PROGRAMA DE ALTERNATIVOS","10318","LV","FINRE","AAAw+cAAhAABQKFAAr","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL RETORNO LOCAL","10671","A","FINRE","AAAw+cAAhAABQK+AAm","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL RETORNO LOCAL","10671","I","FINRE","AAAw+cAAhAABQK+AAm","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL RETORNO LOCAL","10671","LV","FINRE","AAAw+cAAhAABQK+AAm","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL RETORNO LOCAL","10671","O","FINRE","AAAw+cAAhAABQK+AAm","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL SHORT TERM PRIVATE DEBT","10436","A","FIRES","AAAw+cAAhAABQK/AAF","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL SHORT TERM PRIVATE DEBT","10436","I","FIRES","AAAw+cAAhAABQK/AAF","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL SMALL CAP CHILE","9658","I","FINRE","AAAw+cAAhAABP4XAAa","Renta Variable - Mid/Small Cap","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL SMALL CAP CHILE","9658","LV","FINRE","AAAw+cAAhAABP4XAAa","Renta Variable - Mid/Small Cap","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL SMALL CAP CHILE","9658","Q","FINRE","AAAw+cAAhAABP4XAAa","Renta Variable - Mid/Small Cap","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL SMALL CAP CHILE","9658","U","FINRE","AAAw+cAAhAABP4XAAa","Renta Variable - Mid/Small Cap","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL SMALL CAP LATAM","7127","A","FIRES","AAAw+cAAhAABP4HAAY","Renta Variable - Mid/Small Cap","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL SMALL CAP LATAM","7127","I","FIRES","AAAw+cAAhAABP4HAAY","Renta Variable - Mid/Small Cap","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL SMALL CAP LATAM","7127","LV","FIRES","AAAw+cAAhAABP4HAAY","Renta Variable - Mid/Small Cap","CFI"
"FONDO DE INVERSIÓN LARRAINVIAL SMALL CAP LATAM","7127","O","FIRES","AAAw+cAAhAABP4HAAY","Renta Variable - Mid/Small Cap","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL ACP SECONDARIES 4","9962","F","FINRE","AAAw+cAAhAABQKHAAH","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL ACP SECONDARIES 4","9962","I","FINRE","AAAw+cAAhAABQKHAAH","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL ACP SECONDARIES 4","9962","R","FINRE","AAAw+cAAhAABQKHAAH","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL ACP SECONDARIES 5","10545","F","FINRE","AAAw+cAAhAABQK9AAT","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL ACP SECONDARIES 5","10545","I","FINRE","AAAw+cAAhAABQK9AAT","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL ACP SECONDARIES 5","10545","P","FINRE","AAAw+cAAhAABQK9AAT","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL ACP SECONDARIES 5","10545","R","FINRE","AAAw+cAAhAABQK9AAT","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL APOLLO HYBRID VALUE","9694","I","FINRE","AAAw+cAAhAABP4WAAY","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL APOLLO HYBRID VALUE","9694","P","FINRE","AAAw+cAAhAABP4WAAY","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL APOLLO HYBRID VALUE","9694","R","FINRE","AAAw+cAAhAABP4WAAY","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL APOLLO X","10292","F","FINRE","AAAw+cAAhAABQKHAA1","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL APOLLO X","10292","I","FINRE","AAAw+cAAhAABQKHAA1","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL APOLLO X","10292","P","FINRE","AAAw+cAAhAABQKHAA1","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL APOLLO X","10292","R","FINRE","AAAw+cAAhAABQKHAA1","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL COURT SQUARE IV","9851","F","FINRE","AAAw+cAAhAABP4UAA6","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL COURT SQUARE IV","9851","I","FINRE","AAAw+cAAhAABP4UAA6","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL COURT SQUARE IV","9851","R","FINRE","AAAw+cAAhAABP4UAA6","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL COURT SQUARE IV","9851","S","FINRE","AAAw+cAAhAABP4UAA6","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL DD3","10203","I","FINRE","AAAw+cAAhAABQKGAAg","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL DD3","10203","P","FINRE","AAAw+cAAhAABQKGAAg","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL DD3","10203","R","FINRE","AAAw+cAAhAABQKGAAg","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL DOVER STREET X","9838","I","FINRE","AAAw+cAAhAABP4VAAx","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL DOVER STREET X","9838","P","FINRE","AAAw+cAAhAABP4VAAx","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL DOVER STREET X","9838","R","FINRE","AAAw+cAAhAABP4VAAx","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL DOVER STREET X","9838","S","FINRE","AAAw+cAAhAABP4VAAx","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL FIBRA III","9670","I","FINRE","AAAw+cAAhAABP4TAAU","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL FIBRA III","9670","R","FINRE","AAAw+cAAhAABP4TAAU","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL GALDANA VENTURES III","10394","I","FINRE","AAAw+cAAhAABQKFAA9","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL GALDANA VENTURES III","10394","R","FINRE","AAAw+cAAhAABQKFAA9","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL GLOBAL INFRASTRUCTURE PARTNERS IV","9771","I","FINRE","AAAw+cAAhAABP4TAAp","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL GLOBAL INFRASTRUCTURE PARTNERS IV","9771","P","FINRE","AAAw+cAAhAABP4TAAp","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL GLOBAL INFRASTRUCTURE PARTNERS IV","9771","R","FINRE","AAAw+cAAhAABP4TAAp","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL HARBOURVEST CO-INVESTMENT V","9726","I","FINRE","AAAw+cAAhAABP4UAAi","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL HARBOURVEST CO-INVESTMENT V","9726","P","FINRE","AAAw+cAAhAABP4UAAi","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL HARBOURVEST CO-INVESTMENT V","9726","R","FINRE","AAAw+cAAhAABP4UAAi","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL HARBOURVEST CO-INVESTMENT V","9726","S","FINRE","AAAw+cAAhAABP4UAAi","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL HARBOURVEST CO-INVESTMENT VI","10096","F","FINRE","AAAw+cAAhAABQKDAAW","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL HARBOURVEST CO-INVESTMENT VI","10096","I","FINRE","AAAw+cAAhAABQKDAAW","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL HARBOURVEST CO-INVESTMENT VI","10096","P","FINRE","AAAw+cAAhAABQKDAAW","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL HARBOURVEST CO-INVESTMENT VI","10096","R","FINRE","AAAw+cAAhAABQKDAAW","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL HARBOURVEST CO-INVESTMENT VI","10096","S","FINRE","AAAw+cAAhAABQKDAAW","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL LANDMARK EQUITY XVI","9562","UNICA","FINRE","AAAw+cAAhAABP4SAAN","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL LANDMARK REAL ESTATE VIII","9446","UNICA","FINRE","AAAw+cAAhAABP4MAAO","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL MARATHON DCF","9903","C","FINRE","AAAw+cAAhAABQKAAAD","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL MARATHON DCF","9903","F","FINRE","AAAw+cAAhAABQKAAAD","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL MARATHON DCF","9903","I","FINRE","AAAw+cAAhAABQKAAAD","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL MARATHON DCF","9903","P","FINRE","AAAw+cAAhAABQKAAAD","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL MARATHON DCF","9903","R","FINRE","AAAw+cAAhAABQKAAAD","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL MARATHON ECO III","9386","I","FINRE","AAAw+cAAhAABP4MAAG","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL MARATHON ECO III","9386","P","FINRE","AAAw+cAAhAABP4MAAG","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL MÉXICO MEZZANINE","9639","A","FINRE","AAAw+cAAhAABP4TAAO","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL MÉXICO MEZZANINE","9639","B","FINRE","AAAw+cAAhAABP4TAAO","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL MÉXICO MEZZANINE","9639","I","FINRE","AAAw+cAAhAABP4TAAO","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL PAI PARTNERS EUROPE VII","9574","A","FINRE","AAAw+cAAhAABP4TAAB","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL PRIVATE DEBT MIDMARKET US","10753","I","FINRE","AAAw+cAAhAABQK+AA5","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL PRIVATE DEBT MIDMARKET US","10753","P","FINRE","AAAw+cAAhAABQK+AA5","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL PRIVATE DEBT MIDMARKET US","10753","R","FINRE","AAAw+cAAhAABQK+AA5","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL PRIVATE EQUITY EUROPA VIII","10465","F","FINRE","AAAw+cAAhAABQK7AAJ","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL PRIVATE EQUITY EUROPA VIII","10465","I","FINRE","AAAw+cAAhAABQK7AAJ","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL PRIVATE EQUITY EUROPA VIII","10465","P","FINRE","AAAw+cAAhAABQK7AAJ","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL PRIVATE EQUITY EUROPA VIII","10465","R","FINRE","AAAw+cAAhAABQK7AAJ","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL TSEV VIII","9618","I","FINRE","AAAw+cAAhAABP4XAAP","Alternativos","CFI"
"FONDO DE INVERSIÓN LARRAÍN VIAL TSEV VIII","9618","R","FINRE","AAAw+cAAhAABP4XAAP","Alternativos","CFI"
"FONDO DE INVERSIÓN LINK - PG DIRECT 2019","9732","A","FINRE","AAAw+cAAhAABP4WAAg","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG DIRECT 2019","9732","I","FINRE","AAAw+cAAhAABP4WAAg","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG DIRECT V","10263","B","FINRE","AAAw+cAAhAABQKAAA1","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG DIRECT V","10263","C","FINRE","AAAw+cAAhAABQKAAA1","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG DIRECT V","10263","CP","FINRE","AAAw+cAAhAABQKAAA1","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG DIRECT V","10263","F","FINRE","AAAw+cAAhAABQKAAA1","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG SECONDARY 2020","9863","C","FINRE","AAAw+cAAhAABP4WAA3","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG SECONDARY 2020","9863","I","FINRE","AAAw+cAAhAABP4WAA3","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG TPF","9807","A","FINRE","AAAw+cAAhAABP4TAAw","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG TPF","9807","B","FINRE","AAAw+cAAhAABP4TAAw","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG TPF","9807","C","FINRE","AAAw+cAAhAABP4TAAw","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG TPF","9807","D","FINRE","AAAw+cAAhAABP4TAAw","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG TPF","9807","E","FINRE","AAAw+cAAhAABP4TAAw","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK - PG TPF","9807","P","FINRE","AAAw+cAAhAABP4TAAw","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN LINK – AP X","9781","A","FINRE","AAAw+cAAhAABP4TAAs","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN MULTIFAMILY US GREYSTAR BCI LINK II","10608","A","FINRE","AAAw+cAAhAABQK/AAc","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN MULTIFAMILY US GREYSTAR BCI LINK II","10608","ADC","FINRE","AAAw+cAAhAABQK/AAc","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN MULTIFAMILY US GREYSTAR BCI LINK II","10608","B","FINRE","AAAw+cAAhAABQK/AAc","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN MULTIFAMILY US GREYSTAR BCI LINK II","10608","BCI","FINRE","AAAw+cAAhAABQK/AAc","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN MULTIFAMILY US GREYSTAR BCI LINK II","10608","F","FINRE","AAAw+cAAhAABQK/AAc","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN MULTIFAMILY US GREYSTAR BCI LINK II","10608","I","FINRE","AAAw+cAAhAABQK/AAc","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN MULTIFAMILY US GREYSTAR BCI LINK II","10608","N","FINRE","AAAw+cAAhAABQK/AAc","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN NEVASA CHILE AXION","10233","A","FIRES","AAAw+cAAhAABQKGAAm","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN NEVASA CHILE AXION","10233","B","FIRES","AAAw+cAAhAABQKGAAm","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN NEVASA CHILE AXION","10233","C","FIRES","AAAw+cAAhAABQKGAAm","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN NEVASA DEUDA PRIVADA","9952","N","FINRE","AAAw+cAAhAABQKCAAE","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN NEVASA DEUDA PRIVADA","9952","R","FINRE","AAAw+cAAhAABQKCAAE","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN NEVASA TIC VENDOR LEASE","10765","N","FINRE","AAAw+cAAhAABQK9AAz","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN NEVASA TIC VENDOR LEASE","10765","R","FINRE","AAAw+cAAhAABQK9AAz","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN OLIVE TREE VENTURES I","9611","A","FINRE","AAAw+cAAhAABP4XAAN","Alternativos","CFI"
"FONDO DE INVERSIÓN OLIVE TREE VENTURES I","9611","B","FINRE","AAAw+cAAhAABP4XAAN","Alternativos","CFI"
"FONDO DE INVERSIÓN OLIVE TREE VENTURES I","9611","C","FINRE","AAAw+cAAhAABP4XAAN","Alternativos","CFI"
"FONDO DE INVERSIÓN OLIVE TREE VENTURES I","9611","I","FINRE","AAAw+cAAhAABP4XAAN","Alternativos","CFI"
"FONDO DE INVERSIÓN PE SECONDARY DEAL I","10191","A","FINRE","AAAw+cAAhAABQKEAAr","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN PE SECONDARY DEAL II","10309","A","FINRE","AAAw+cAAhAABQKGAAw","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN PE SECONDARY DEAL II","10309","P1","FINRE","AAAw+cAAhAABQKGAAw","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN PE SECONDARY DEAL II","10309","P2","FINRE","AAAw+cAAhAABQKGAAw","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN PE SECONDARY DEAL II","10309","P3","FINRE","AAAw+cAAhAABQKGAAw","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN PRIVATE MARKETS DEUDA EVERGREEN","10610","A","FINRE","AAAw+cAAhAABQK8AAi","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN PRIVATE MARKETS DEUDA EVERGREEN","10610","ADC","FINRE","AAAw+cAAhAABQK8AAi","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN PRIVATE MARKETS DEUDA EVERGREEN","10610","P1","FINRE","AAAw+cAAhAABQK8AAi","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN PRIVATE MARKETS DEUDA EVERGREEN","10610","P2","FINRE","AAAw+cAAhAABQK8AAi","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN PUDÚ CONSERVADOR","10589","A","FIRES","AAAw+cAAhAABQK9AAZ","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN PUDÚ CONSERVADOR","10589","L","FIRES","AAAw+cAAhAABQK9AAZ","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SANTANDER DEUDA PRIVADA","9754","UNICA","FINRE","AAAw+cAAhAABP4VAAc","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY CIO CAPITAL PARTNERS I","10760","A","FINRE","AAAw+cAAhAABQK9AAx","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY CIO CAPITAL PARTNERS I","10760","I","FINRE","AAAw+cAAhAABQK9AAx","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY CIO CAPITAL PARTNERS I","10760","R","FINRE","AAAw+cAAhAABQK9AAx","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DDP BRIDGE-LOAN FULLY FUNDED CLP","10624","A","FINRE","AAAw+cAAhAABQK+AAh","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DDP BRIDGE-LOAN FULLY FUNDED CLP","10624","B","FINRE","AAAw+cAAhAABQK+AAh","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DDP BRIDGE-LOAN FULLY FUNDED CLP","10624","I","FINRE","AAAw+cAAhAABQK+AAh","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DDP BRIDGE-LOAN FULLY FUNDED USD","10625","A","FINRE","AAAw+cAAhAABQK7AAi","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DDP BRIDGE-LOAN FULLY FUNDED USD","10625","B","FINRE","AAAw+cAAhAABQK7AAi","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DDP BRIDGE-LOAN FULLY FUNDED USD","10625","I","FINRE","AAAw+cAAhAABQK7AAi","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DEBT OPPORTUNITIES","9241","A","FINRE","AAAw+cAAhAABP4OAAo","Alternativos","CFI"
"FONDO DE INVERSIÓN SECURITY DEUDA PRIVADA AUTOMOTRIZ III","10649","A","FINRE","AAAw+cAAhAABQK7AAn","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DEUDA PRIVADA AUTOMOTRIZ III","10649","B","FINRE","AAAw+cAAhAABQK7AAn","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DEUDA PRIVADA AUTOMOTRIZ III","10649","S","FINRE","AAAw+cAAhAABQK7AAn","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DEUDA PRIVADA AUTOMOTRIZ III","10649","SUB","FINRE","AAAw+cAAhAABQK7AAn","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DEUDA PRIVADA AUTOMOTRIZ IV","10745","A","FINRE","AAAw+cAAhAABQK5AA2","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DEUDA PRIVADA AUTOMOTRIZ IV","10745","B","FINRE","AAAw+cAAhAABQK5AA2","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DEUDA PRIVADA AUTOMOTRIZ IV","10745","S","FINRE","AAAw+cAAhAABQK5AA2","Sin clasificacion","CFI"
"FONDO DE INVERSIÓN SECURITY DEUDA PRIVADA AUTOMOTRIZ IV","10745","SUB","FINRE","AAAw+cAAhAABQK5AA2","Sin clasificacion","CFI"
