"nombre","serie","run","tipoentidad","fecha_limite","fecha_pago","moneda","tipo_evento","monto_por_cuota_boletin","monto_total","cuotas_fecha_limite","fecha_cuotas_usada","div_por_cuota_calculado","monto_final","origen","motivo"
"Fondo de Inversión Singular Residential MBS I","B","9991","FINRE",2026-06-17,2026-06-23,"$","Reparto",262.474251,NA,NA,NA,NA,262.4742512,"boletin",NA
"Fondo de Inversión Singular Residential MBS I","I","9991","FINRE",2026-06-17,2026-06-23,"$","Reparto",267.778648,NA,NA,NA,NA,267.7786475,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2025-01-28,2025-02-03,"$","Dividendo",0.006499,NA,NA,NA,NA,0.00649932,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2025-01-28,2025-02-03,"$","Dividendo",0.007638,NA,NA,NA,NA,0.00763827,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2025-03-26,2025-04-01,"$","Dividendo",0.0065,NA,NA,NA,NA,0.00650026,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2025-03-26,2025-04-01,"$","Dividendo",0.007665,NA,NA,NA,NA,0.00766547,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2025-04-25,2025-05-02,"$","Dividendo",0.006293,NA,NA,NA,NA,0.00629326,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2025-04-25,2025-05-02,"$","Dividendo",0.00739,NA,NA,NA,NA,0.00738952,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2025-05-27,2025-06-02,"$","Dividendo",0.006501,NA,NA,NA,NA,0.00650088,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2025-05-27,2025-06-02,"$","Dividendo",0.007638,NA,NA,NA,NA,0.00763753,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2025-06-25,2025-07-01,"$","Dividendo",0.006214,NA,NA,NA,NA,0.00621367,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2025-06-25,2025-07-01,"$","Dividendo",0.007316,NA,NA,NA,NA,0.007316,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2025-07-26,2025-08-01,"$","Dividendo",0.006478,NA,NA,NA,NA,0.00647834,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2025-07-26,2025-08-01,"$","Dividendo",0.007576,NA,NA,NA,NA,0.00757583,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2025-08-26,2025-09-01,"$","Dividendo",0.006487,NA,NA,NA,NA,0.0064869,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2025-08-26,2025-09-01,"$","Dividendo",0.007624,NA,NA,NA,NA,0.00762401,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2025-09-25,2025-10-01,"$","Dividendo",0.006282,NA,NA,NA,NA,0.0062818,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2025-09-25,2025-10-01,"$","Dividendo",0.007379,NA,NA,NA,NA,0.0073788,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2025-10-25,2025-11-03,"$","Dividendo",0.006469,NA,NA,NA,NA,0.00646947,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2025-10-25,2025-11-03,"$","Dividendo",0.007602,NA,NA,NA,NA,0.00760223,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2025-11-25,2025-12-01,"$","Dividendo",0.005807,NA,NA,NA,NA,0.00580677,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2025-11-25,2025-12-01,"$","Dividendo",0.006907,NA,NA,NA,NA,0.00690707,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2025-12-26,2026-01-02,"$","Dividendo",0.006,NA,NA,NA,NA,0.00599977,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2025-12-26,2026-01-02,"$","Dividendo",0.007136,NA,NA,NA,NA,0.00713588,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2026-01-27,2026-02-02,"$","Dividendo",0.005995,NA,NA,NA,NA,0.00599527,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2026-01-27,2026-02-02,"$","Dividendo",0.00713,NA,NA,NA,NA,0.00713009,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2026-02-24,2026-03-02,"$","Dividendo",0.005413,NA,NA,NA,NA,0.00541336,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2026-02-24,2026-03-02,"$","Dividendo",0.00644,NA,NA,NA,NA,0.00644013,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2026-03-26,2026-04-01,"$","Dividendo",0.005994,NA,NA,NA,NA,0.005994,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2026-03-26,2026-04-01,"$","Dividendo",0.00713,NA,NA,NA,NA,0.00713,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2026-04-27,2026-05-04,"$","Dividendo",0.0058,NA,NA,NA,NA,0.0058,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2026-04-27,2026-05-04,"$","Dividendo",0.0069,NA,NA,NA,NA,0.0069,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","A",NA,NA,2026-05-26,2026-06-01,"$","Dividendo",0.006,NA,NA,NA,NA,0.006,"boletin",NA
"Fondo de Inversión Tronador Deuda Privada","B",NA,NA,2026-05-26,2026-06-01,"$","Dividendo",0.0071,NA,NA,NA,NA,0.0071,"boletin",NA
"Fondo de Inversión Vantrust Acciones Nacionales","A",NA,NA,2025-06-19,2025-06-26,"$","Dividendo",9.90762,NA,NA,NA,NA,9.90762,"boletin",NA
"Fondo de Inversión Vantrust Acciones Nacionales","I",NA,NA,2025-06-19,2025-06-26,"$","Dividendo",9.90762,NA,NA,NA,NA,9.90762,"boletin",NA
"Fondo de Inversión WEG-2","I",NA,NA,2025-05-29,2025-06-04,"$","Dividendo",37.204773,NA,NA,NA,NA,37.20477304,"boletin",NA
"Fondo de Inversión WEG-2","I",NA,NA,2025-09-09,2025-09-15,"$","Dividendo",31.96332,NA,NA,NA,NA,31.9633203,"boletin",NA
"Fondo de inversión Activa Movilidad II","R","10630","FINRE",2025-02-12,2025-02-18,"$","Reparto",13.336419,NA,NA,NA,NA,13.33641888,"boletin",NA
"Fondo de inversión Activa Movilidad II","R","10630","FINRE",2025-03-12,2025-03-18,"$","Reparto",2.048684,NA,NA,NA,NA,2.048684249,"boletin",NA
"Fondo de inversión Activa Movilidad II","R","10630","FINRE",2025-04-23,2025-04-29,"$","Reparto",35.374097,NA,NA,NA,NA,35.37409652,"boletin",NA
"Fondo de inversión Activa Movilidad II","R","10630","FINRE",2025-06-06,2025-06-12,"$","Reparto",98.573531,NA,NA,NA,NA,98.5735308383522,"boletin",NA
"Fondo de inversión Activa Movilidad II","R","10630","FINRE",2025-07-09,2025-07-15,"$","Reparto",144.961075,NA,NA,NA,NA,144.9610748,"boletin",NA
"Fondo de inversión Activa Movilidad II","R","10630","FINRE",2025-08-13,2025-08-20,"$","Reparto",85.237112,NA,NA,NA,NA,85.23711196,"boletin",NA
"Fondo de inversión Activa Movilidad II","R","10630","FINRE",2025-09-11,2025-09-17,"$","Reparto",82.303137,NA,NA,NA,NA,82.30313669,"boletin",NA
"Fondo de inversión Activa Movilidad II","R","10630","FINRE",2025-10-01,2025-10-07,"$","Reparto",48.127077,NA,NA,NA,NA,48.1270768210778,"boletin",NA
"Fondo de inversión Activa Movilidad II","R","10630","FINRE",2025-10-15,2025-10-21,"$","Reparto",49.222798,NA,NA,NA,NA,49.22279763,"boletin",NA
"Fondo de inversión Activa Movilidad II","R","10630","FINRE",2025-11-21,2025-11-27,"$","Reparto",23.345301,NA,NA,NA,NA,23.34530053,"boletin",NA
"Fondo de inversión Activa Movilidad II","R","10630","FINRE",2025-12-03,2025-12-10,"$","Reparto",69.581316,NA,NA,NA,NA,69.58131589,"boletin",NA
"Fondo de inversión Lennox Financiamiento Estructurado","Preferente",NA,NA,2025-03-26,2025-04-01,"US$","Dividendo",0.020625,NA,NA,NA,NA,0.020625,"boletin",NA
"Fondo de inversión Lennox Financiamiento Estructurado","Subordinada",NA,NA,2025-03-26,2025-04-01,"US$","Dividendo",0.013246,NA,NA,NA,NA,0.01324571,"boletin",NA
"Fondo de inversión Lennox Financiamiento Estructurado","Preferente",NA,NA,2025-06-25,2025-07-01,"US$","Dividendo",0.020854,NA,NA,NA,NA,0.0208542,"boletin",NA
"Fondo de inversión Lennox Financiamiento Estructurado","Subordinada",NA,NA,2025-06-25,2025-07-01,"US$","Dividendo",0.013388,NA,NA,NA,NA,0.0133883,"boletin",NA
"Fondo de inversión Lennox Financiamiento Estructurado","Preferente",NA,NA,2025-09-25,2025-10-01,"US$","Dividendo",0.021083,NA,NA,NA,NA,0.02108333,"boletin",NA
"Fondo de inversión Lennox Financiamiento Estructurado","Subordinada",NA,NA,2025-09-25,2025-10-01,"US$","Dividendo",0.01354,NA,NA,NA,NA,0.01353951,"boletin",NA
"Fondo de inversión Lennox Financiamiento Estructurado","Preferente",NA,NA,2025-12-26,2026-01-02,"US$","Dividendo",0.021083,NA,NA,NA,NA,0.02108333,"boletin",NA
"Fondo de inversión Lennox Financiamiento Estructurado","Subordinada",NA,NA,2025-12-26,2026-01-02,"US$","Dividendo",0.013558,NA,NA,NA,NA,0.01355785,"boletin",NA
"Fondo de inversión Lennox Financiamiento Estructurado","Preferente",NA,NA,2026-03-26,2026-04-01,"US$","Dividendo",0.02063,NA,NA,NA,NA,0.02063,"boletin",NA
"Fondo de inversión Lennox Financiamiento Estructurado","Subordinada",NA,NA,2026-03-26,2026-04-01,"US$","Dividendo",0.01323,NA,NA,NA,NA,0.01323,"boletin",NA
"Frontal Trust - Cordada Rendimiento con Liquidez Fondo de Inversión","P","9917","FINRE",2025-06-21,2025-06-27,"$","Dividendo",0.489685,169192032,NA,NA,NA,0.489684501,"boletin",NA
"Frontal Trust - Cordada Rendimiento con Liquidez Fondo de Inversión","PI","9917","FINRE",2025-06-21,2025-06-27,"$","Dividendo",0.462617,70110268,NA,NA,NA,0.462616983,"boletin",NA
"Frontal Trust - Cordada Rendimiento con Liquidez Fondo de Inversión","P","9917","FINRE",2026-05-09,2026-05-15,"$","Dividendo",6.680797,NA,NA,NA,NA,6.680797197,"boletin",NA
"Frontal Trust - Cordada Rendimiento con Liquidez Fondo de Inversión","PI","9917","FINRE",2026-05-09,2026-05-15,"$","Dividendo",6.340625,NA,NA,NA,NA,6.340624965,"boletin",NA
"Frontal Trust - Cordada Rendimiento con Liquidez Fondo de Inversión","R","9917","FINRE",2026-05-09,2026-05-15,"$","Dividendo",3.279288,NA,NA,NA,NA,3.279287656,"boletin",NA
"Frontal Trust Deuda Privada Mixta Fondo de Inversión","A","9711","FINRE",2025-05-16,2025-05-23,"$","Dividendo",505.25069,NA,NA,NA,NA,505.250689681,"boletin",NA
"Frontal Trust Deuda Privada Mixta Fondo de Inversión","I","9711","FINRE",2025-05-16,2025-05-23,"$","Dividendo",512.017632,NA,NA,NA,NA,512.01763236,"boletin",NA
"Frontal Trust Deuda Privada Mixta Fondo de Inversión","A","9711","FINRE",2026-05-02,2026-05-08,"$","Dividendo",1217.336881,NA,NA,NA,NA,1217.336881435,"boletin",NA
"Frontal Trust Deuda Privada Mixta Fondo de Inversión","I","9711","FINRE",2026-05-02,2026-05-08,"$","Dividendo",1236.979594,NA,NA,NA,NA,1236.97959399,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","F",NA,NA,2025-04-09,2025-04-15,"US$","Dividendo",0.026762,NA,NA,NA,NA,0.026762101,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","P",NA,NA,2025-04-09,2025-04-15,"US$","Dividendo",0.026702,NA,NA,NA,NA,0.026702234,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","PI",NA,NA,2025-04-09,2025-04-15,"US$","Dividendo",0.026733,NA,NA,NA,NA,0.02673347,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","F",NA,NA,2025-07-04,2025-07-10,"US$","Dividendo",0.038667,NA,NA,NA,NA,0.038666597,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","P",NA,NA,2025-07-04,2025-07-10,"US$","Dividendo",0.038539,NA,NA,NA,NA,0.038538711,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","PI",NA,NA,2025-07-04,2025-07-10,"US$","Dividendo",0.038603,NA,NA,NA,NA,0.038602655,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","F",NA,NA,2025-10-14,2025-10-20,"US$","Dividendo",0.038683,NA,NA,NA,NA,0.038682507,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","P",NA,NA,2025-10-14,2025-10-20,"US$","Dividendo",0.038446,NA,NA,NA,NA,0.038446233,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","PI",NA,NA,2025-10-14,2025-10-20,"US$","Dividendo",0.038575,NA,NA,NA,NA,0.038575445,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","F",NA,NA,2026-01-09,2026-01-15,"US$","Dividendo",0.038691,NA,NA,NA,NA,0.03869098,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","P",NA,NA,2026-01-09,2026-01-15,"US$","Dividendo",0.038398,NA,NA,NA,NA,0.038397953,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","PI",NA,NA,2026-01-09,2026-01-15,"US$","Dividendo",0.038559,NA,NA,NA,NA,0.038559495,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","F",NA,NA,2026-04-14,2026-04-20,"US$","Dividendo",0.038707,NA,NA,NA,NA,0.038707235,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","P",NA,NA,2026-04-14,2026-04-20,"US$","Dividendo",0.038306,NA,NA,NA,NA,0.038306338,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","PI",NA,NA,2026-04-14,2026-04-20,"US$","Dividendo",0.038527,NA,NA,NA,NA,0.038527395,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","F",NA,NA,2026-06-19,2026-06-25,"US$","Dividendo",0.026553,NA,NA,NA,NA,0.026552745,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","F-2",NA,NA,2026-06-19,2026-06-25,"US$","Dividendo",0.02569,NA,NA,NA,NA,0.025690212,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","P",NA,NA,2026-06-19,2026-06-25,"US$","Dividendo",0.02581,NA,NA,NA,NA,0.025809795,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","P-2",NA,NA,2026-06-19,2026-06-25,"US$","Dividendo",0.02567,NA,NA,NA,NA,0.025669858,"boletin",NA
"Frontal Trust Financiamiento Galgo Fondo de Inversión","PI-2",NA,NA,2026-06-19,2026-06-25,"US$","Dividendo",0.025736,NA,NA,NA,NA,0.025736009,"boletin",NA
"Frontal Trust Fundamenta Desarrollo Inmobiliario XV Fondo de Inversión","P",NA,NA,2025-10-22,2025-10-28,"$","Dividendo",1272.290786,NA,NA,NA,NA,1272.290785714,"boletin",NA
"Frontal Trust Fundamenta Desarrollo Inmobiliario XV Fondo de Inversión","P",NA,NA,2025-11-05,2025-11-11,"$","Dividendo",2971.428571,NA,NA,NA,NA,2971.428571429,"boletin",NA
"Frontal Trust Fundamenta Desarrollo Inmobiliario XV Fondo de Inversión","P",NA,NA,2025-11-27,2025-12-03,"$","Reparto",1982.1795,NA,NA,NA,NA,1982.1795,"boletin",NA
"Frontal Trust Fundamenta Desarrollo Inmobiliario XV Fondo de Inversión","P",NA,NA,2025-12-17,2025-12-23,"$","Reparto",2551.966714,NA,NA,NA,NA,2551.966714286,"boletin",NA
"Frontal Trust Fundamenta Desarrollo Inmobiliario XV Fondo de Inversión","P",NA,NA,2026-03-31,2026-04-08,"$","Dividendo",1707.502286,NA,NA,NA,NA,1707.502285714,"boletin",NA
"Frontal Trust Fundamenta Desarrollo Inmobiliario XV Fondo de Inversión","P",NA,NA,2026-04-28,2026-05-05,"$","Dividendo",1521.35705,NA,NA,NA,NA,1521.35705,"boletin",NA
"Frontal Trust Fundamenta Desarrollo Inmobiliario XV Fondo de Inversión","P",NA,NA,2026-05-19,2026-05-26,"$","Dividendo",1592.099929,NA,NA,NA,NA,1592.099928571,"boletin",NA
"Frontal Trust Fundamenta Desarrollo Inmobiliario XV Fondo de Inversión","P",NA,NA,2026-05-30,2026-06-05,"$","Dividendo",2616.131571,NA,NA,NA,NA,2616.131571429,"boletin",NA
"Frontal Trust Fundamenta Desarrollo Inmobiliario XV Fondo de Inversión","P",NA,NA,2026-06-13,2026-06-19,"$","Dividendo",2068.657014,NA,NA,NA,NA,2068.657014286,"boletin",NA
"Frontal Trust Fundamenta Desarrollo Inmobiliario XV Fondo de Inversión","P",NA,NA,2026-06-20,2026-06-26,"$","Reparto",2856.6608,NA,NA,NA,NA,2856.6608,"boletin",NA
"Frontal Trust Infraestructura Alpha Fondo de Inversión","A",NA,NA,2026-01-24,2026-01-30,"$","Reparto",296.883596,NA,NA,NA,NA,296.88359569,"boletin",NA
"Frontal Trust Infraestructura Alpha Fondo de Inversión","B",NA,NA,2026-01-24,2026-01-30,"$","Reparto",311.384,NA,NA,NA,NA,311.384,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2025-03-08,2025-03-14,"$","Dividendo",2.632928,NA,NA,NA,NA,2.632927593,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2025-03-08,2025-03-14,"$","Dividendo",2.743816,NA,NA,NA,NA,2.743815528,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","R","10689","FINRE",2025-03-08,2025-03-14,"$","Dividendo",6.195718,NA,NA,NA,NA,6.195718224,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2025-04-08,2025-04-14,"$","Dividendo",0.667255,NA,NA,NA,NA,0.667255483,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2025-04-08,2025-04-14,"$","Dividendo",0.700863,NA,NA,NA,NA,0.700863396,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","R","10689","FINRE",2025-04-08,2025-04-14,"$","Dividendo",2.195602,NA,NA,NA,NA,2.195602377,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2025-05-31,2025-06-06,"$","Dividendo",1.185638,NA,NA,NA,NA,1.185638468,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2025-05-31,2025-06-06,"$","Dividendo",1.234048,NA,NA,NA,NA,1.234048201,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","R","10689","FINRE",2025-05-31,2025-06-06,"$","Dividendo",14.387622,NA,NA,NA,NA,14.387621624,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2025-07-05,2025-07-11,"$","Dividendo",0.824188,NA,NA,NA,NA,0.824188418,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2025-07-05,2025-07-11,"$","Dividendo",0.854587,NA,NA,NA,NA,0.854587278,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","R","10689","FINRE",2025-07-05,2025-07-11,"$","Dividendo",9.939462,NA,NA,NA,NA,9.939462457,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2025-08-02,2025-08-08,"$","Dividendo",0.700769,NA,NA,NA,NA,0.700768763,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2025-08-02,2025-08-08,"$","Dividendo",0.726686,NA,NA,NA,NA,0.726686253,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2025-09-06,2025-09-12,"$","Dividendo",0.825176,NA,NA,NA,NA,0.825176075,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2025-09-06,2025-09-12,"$","Dividendo",0.856574,NA,NA,NA,NA,0.85657433,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2025-10-11,2025-10-17,"$","Dividendo",0.802267,NA,NA,NA,NA,0.802267129,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2025-10-11,2025-10-17,"$","Dividendo",0.833662,NA,NA,NA,NA,0.833661569,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2025-11-08,2025-11-14,"$","Dividendo",0.655709,NA,NA,NA,NA,0.655708801,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2025-11-08,2025-11-14,"$","Dividendo",0.680795,NA,NA,NA,NA,0.680794713,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2025-12-09,2025-12-15,"$","Dividendo",0.688564,NA,NA,NA,NA,0.68856413,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2025-12-09,2025-12-15,"$","Dividendo",0.716385,NA,NA,NA,NA,0.716385039,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2026-01-10,2026-01-16,"$","Dividendo",0.743661,NA,NA,NA,NA,0.74366102,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2026-01-10,2026-01-16,"$","Dividendo",0.7724,NA,NA,NA,NA,0.77239985,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2026-02-14,2026-02-20,"$","Dividendo",0.80753,NA,NA,NA,NA,0.807529852,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2026-02-14,2026-02-20,"$","Dividendo",0.838985,NA,NA,NA,NA,0.838984601,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2026-03-07,2026-03-13,"$","Dividendo",0.449382,NA,NA,NA,NA,0.449382323,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2026-03-07,2026-03-13,"$","Dividendo",0.467961,NA,NA,NA,NA,0.467960518,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2026-04-02,2026-04-10,"$","Dividendo",0.496946,NA,NA,NA,NA,0.496945876,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2026-04-02,2026-04-10,"$","Dividendo",0.519673,NA,NA,NA,NA,0.519673161,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","R","10689","FINRE",2026-04-02,2026-04-10,"$","Dividendo",6.7,NA,NA,NA,NA,6.700000004,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2026-05-15,2026-05-22,"$","Dividendo",1.009716,NA,NA,NA,NA,1.009716457,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2026-05-15,2026-05-22,"$","Dividendo",1.028598,NA,NA,NA,NA,1.028597836,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","R","10689","FINRE",2026-05-15,2026-05-22,"$","Dividendo",6.6,NA,NA,NA,NA,6.6,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","P","10689","FINRE",2026-06-13,2026-06-19,"$","Dividendo",0.656818,NA,NA,NA,NA,0.656817696,"boletin",NA
"Frontal Trust Mercado Pago Créditos Fondo de Inversión","PI","10689","FINRE",2026-06-13,2026-06-19,"$","Dividendo",0.685392,NA,NA,NA,NA,0.685391957,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","A",NA,NA,2025-01-15,2025-01-21,"US$","Reparto",0.116305,NA,NA,NA,NA,0.116305462,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","B",NA,NA,2025-01-15,2025-01-21,"US$","Reparto",0.116496,NA,NA,NA,NA,0.116496383,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","C",NA,NA,2025-01-15,2025-01-21,"US$","Reparto",0.11634,NA,NA,NA,NA,0.116340474,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","A",NA,NA,2025-07-17,2025-07-23,"US$","Dividendo",0.153325,NA,NA,NA,NA,0.153324643,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","B",NA,NA,2025-07-17,2025-07-23,"US$","Dividendo",0.153791,NA,NA,NA,NA,0.153790617,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","C",NA,NA,2025-07-17,2025-07-23,"US$","Dividendo",0.153755,NA,NA,NA,NA,0.15375455,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","A",NA,NA,2025-10-15,2025-10-21,"US$","Dividendo",0.11781,NA,NA,NA,NA,0.117809889,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","B",NA,NA,2025-10-15,2025-10-21,"US$","Dividendo",0.11833,NA,NA,NA,NA,0.118330125,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","C",NA,NA,2025-10-15,2025-10-21,"US$","Dividendo",0.11843,NA,NA,NA,NA,0.118430142,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","A",NA,NA,2026-01-08,2026-01-14,"US$","Reparto",0.129591,NA,NA,NA,NA,0.129590884,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","B",NA,NA,2026-01-08,2026-01-14,"US$","Reparto",0.130163,NA,NA,NA,NA,0.130163137,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","C",NA,NA,2026-01-08,2026-01-14,"US$","Reparto",0.130273,NA,NA,NA,NA,0.130273152,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","A",NA,NA,2026-04-17,2026-04-23,"US$","Dividendo",0.258882,NA,NA,NA,NA,0.258881663,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","B",NA,NA,2026-04-17,2026-04-23,"US$","Dividendo",0.260393,NA,NA,NA,NA,0.260392542,"boletin",NA
"Frontal Trust U.S. Real Estate NNN Medical Fondo de Inversión","C",NA,NA,2026-04-17,2026-04-23,"US$","Dividendo",0.260905,NA,NA,NA,NA,0.260905097,"boletin",NA
"Frontal Trust Xepelin Deuda Fondo de Inversión","FW",NA,NA,2025-08-05,2025-08-11,"US$","Dividendo",0.343543,NA,NA,NA,NA,0.343543233,"boletin",NA
"Frontal Trust Xepelin Deuda Fondo de Inversión","I",NA,NA,2025-08-05,2025-08-11,"US$","Dividendo",0.343225,NA,NA,NA,NA,0.343224605,"boletin",NA
